"","Current (A)","CosPhi (Units)","Energy Consumption (kWh)","Reactive Energy (VARh)","Voltage (V)"
"2024-06-02 01:00:00","11.6067","0.98947","2.13841","1510.78127","222.99691"
"2024-06-02 02:00:00","26.96927","0.96853","4.38634","3135.7813","223.45743"
"2024-06-02 03:00:00","12.60657","0.98226","3.13738","2510.78131","223.40973"
"2024-06-02 04:00:00","14.53942","0.98091","2.63815","1760.78127","223.28396"
"2024-06-02 05:00:00","26.27606","0.96511","4.0116","3010.78129","223.58309"
"2024-06-02 06:00:00","15.5127","0.98662","2.88815","2010.78127","222.69891"
"2024-06-02 07:00:00","13.2605","0.98435","2.63763","1760.78126","222.96949"
"2024-06-02 08:00:00","10.69272","0.98709","2.63841","1885.7813","223.46123"
"2024-06-02 09:00:00","8.03043","0.98731","2.01366","1510.78129","222.84376"
"2024-06-02 10:00:00","20.7959","0.98322","3.26212","2135.7813","223.21532"
"2024-06-02 11:00:00","26.7376","0.95948","3.88712","2885.78128","222.09296"
"2024-06-02 12:00:00","13.10481","0.98547","1.51392","1260.78126","221.58649"
"2024-06-02 13:00:00","24.44656","0.96439","3.76186","2635.78132","223.47602"
"2024-06-02 14:00:00","6.2969","0.99076","2.13866","1635.78127","221.49377"
"2024-06-02 15:00:00","15.69551","0.98502","2.76315","1760.78124","221.07469"
"2024-06-02 16:00:00","13.72169","0.97957","2.38815","1885.78126","222.25072"
"2024-06-02 17:00:00","8.7861","0.98522","2.26341","1510.78129","222.27373"
"2024-06-02 18:00:00","30.29219","0.96347","4.51109","3260.78132","221.69747"
"2024-06-02 19:00:00","10.30396","0.98543","2.38892","1760.7813","222.33013"
"2024-06-02 20:00:00","14.45663","0.97746","2.26315","1510.78127","221.70276"
"2024-06-02 21:00:00","15.85634","0.97585","2.63841","2010.78128","221.85707"
"2024-06-02 22:00:00","17.29251","0.98494","3.01238","2010.78125","223.06675"
"2024-06-02 23:00:00","12.69446","0.98399","2.88815","2010.78129","222.77935"
"2024-06-03 00:00:00","25.90483","0.96415","4.38609","3260.78131","223.0069"
"2024-06-03 01:00:00","27.81891","0.96713","4.26186","3010.78131","223.74885"
"2024-06-03 02:00:00","24.39945","0.97217","4.51083","3385.78131","221.88527"
"2024-06-03 03:00:00","17.20101","0.97248","3.38763","2385.78128","221.44691"
"2024-06-03 04:00:00","19.84175","0.97977","3.26212","2385.78128","222.74757"
"2024-06-03 05:00:00","16.90696","0.98058","3.63789","2260.7813","222.69268"
"2024-06-03 06:00:00","7.51458","0.99415","1.38944","1010.78127","220.40475"
"2024-06-03 07:00:00","5.18366","0.99587","0.88944","760.78124","219.20139"
"2024-06-03 08:00:00","11.23796","0.9911","1.51366","1010.78127","218.37773"
"2024-06-03 09:00:00","1.0119","0.997","0.01547","10.78125","219.11498"
"2024-06-03 10:00:00","6.77151","0.99272","0.88944","635.78125","218.1481"
"2024-06-03 11:00:00","30.15067","0.97867","4.51134","2760.78129","220.30314"
"2024-06-03 12:00:00","12.45648","0.9871","2.01366","1385.78129","219.82056"
"2024-06-03 13:00:00","40.71782","0.98192","7.63634","4010.78136","219.09769"
"2024-06-03 14:00:00","28.60443","0.9854","5.76212","3010.78131","218.19023"
"2024-06-03 15:00:00","6.08558","0.99283","1.3897","885.78126","218.92877"
"2024-06-03 16:00:00","8.47712","0.99185","1.26418","1010.78128","220.3013"
"2024-06-03 17:00:00","2.74436","0.99914","0.76495","385.78126","221.00122"
"2024-06-03 18:00:00","16.18515","0.98621","2.51341","1760.78129","222.13042"
"2024-06-03 19:00:00","16.66626","0.9749","2.63789","1885.78124","222.53861"
"2024-06-03 20:00:00","22.75297","0.98072","3.51238","2635.7813","221.42007"
"2024-06-03 21:00:00","27.08059","0.96102","5.38557","3635.78131","221.44005"
"2024-06-03 22:00:00","40.03621","0.96124","6.00967","4385.69149","223.6917"
"2024-06-03 23:00:00","60.03547","0.93358","8.13209","6135.8712","222.58381"
"2024-06-04 00:00:00","24.06299","0.97364","4.88583","3385.78132","223.25363"
"2024-06-04 01:00:00","29.05336","0.97217","5.5116","4010.78132","222.95787"
"2024-06-04 02:00:00","34.71812","0.97135","5.38634","3760.7813","221.69307"
"2024-06-04 03:00:00","21.36054","0.97271","4.76096","3135.69143","222.06122"
"2024-06-04 04:00:00","29.18867","0.96783","4.51031","3260.7813","221.71624"
"2024-06-04 05:00:00","41.95656","0.9602","7.63377","5135.78132","222.79833"
"2024-06-04 06:00:00","0","1","0.01547","10.78125","219.96726"
"2024-06-04 07:00:00","32.5352","0.98141","6.2616","3385.78134","218.86018"
"2024-06-04 08:00:00","3.68985","0.99684","0.38995","385.78126","218.70431"
"2024-06-04 09:00:00","2.36467","0.99626","0.51495","385.78126","219.64754"
"2024-06-04 10:00:00","10.69014","0.98898","1.51341","1135.78125","219.97917"
"2024-06-04 11:00:00","113.23105","0.94741","21.87848","11260.87133","219.66342"
"2024-06-04 12:00:00","5.42037","0.99519","1.13931","760.69142","220.98907"
"2024-06-04 13:00:00","0","1","0.01547","10.78125","221.1072"
"2024-06-04 14:00:00","16.03841","0.98656","2.88841","1760.7813","219.20345"
"2024-06-04 15:00:00","2.55271","0.99639","0.64021","510.78126","221.56922"
"2024-06-04 16:00:00","0","1","0.01547","10.78125","220.76814"
"2024-06-04 17:00:00","6.69257","0.99097","1.13944","885.78126","221.66265"
"2024-06-04 18:00:00","6.55343","0.99416","1.51418","1010.78125","222.69301"
"2024-06-04 19:00:00","37.09549","0.96109","4.88557","3635.78128","223.0727"
"2024-06-04 20:00:00","26.54143","0.96029","5.13609","3635.78129","223.5644"
"2024-06-04 21:00:00","18.56269","0.97919","3.51212","2510.7813","223.88036"
"2024-06-04 22:00:00","14.34084","0.98093","3.26289","2260.78129","221.98174"
"2024-06-04 23:00:00","15.56554","0.99029","2.88763","1885.78129","222.89011"
"2024-06-05 00:00:00","14.36434","0.98328","2.51289","1760.78128","222.74225"
"2024-06-05 01:00:00","18.48536","0.97677","3.26238","2385.78126","223.4359"
"2024-06-05 02:00:00","15.78525","0.98523","3.01263","2010.78128","222.64998"
"2024-06-05 03:00:00","18.76641","0.97642","3.13789","2385.7813","223.39882"
"2024-06-05 04:00:00","13.88791","0.98447","2.63763","1885.78129","222.724"
"2024-06-05 05:00:00","21.28059","0.98075","3.76238","2510.78129","221.28759"
"2024-06-05 06:00:00","0","1","0.01547","10.78125","220.69917"
"2024-06-05 07:00:00","3.61028","0.99707","0.63995","385.78126","218.49346"
"2024-06-05 08:00:00","127.10076","0.9249","23.37629","12760.78157","218.80501"
"2024-06-05 09:00:00","6.34664","0.99615","1.01444","760.78126","219.18158"
"2024-06-05 10:00:00","14.68418","0.98803","1.51392","1010.78123","218.77641"
"2024-06-05 11:00:00","40.95439","0.97015","7.50928","4885.78133","218.90922"
"2024-06-05 12:00:00","2.69558","0.99916","0.51495","385.78126","220.41504"
"2024-06-05 13:00:00","0","1","0.01547","10.78125","218.53595"
"2024-06-05 14:00:00","73.71557","0.96189","13.88248","7510.78143","217.98659"
"2024-06-05 15:00:00","1.66751","0.99827","0.39021","135.78125","218.37491"
"2024-06-05 16:00:00","3.68144","0.9946","0.51495","510.78127","219.44516"
"2024-06-05 17:00:00","14.54013","0.98906","2.76315","1885.78126","221.50461"
"2024-06-05 18:00:00","14.46484","0.98489","2.51289","1885.78127","222.63459"
"2024-06-05 19:00:00","17.35487","0.97848","4.38686","3010.78128","223.55523"
"2024-06-05 20:00:00","26.17811","0.95783","4.7616","3385.78132","223.89739"
"2024-06-05 21:00:00","16.31431","0.9832","3.13763","2260.78128","222.77766"
"2024-06-05 22:00:00","12.99767","0.98564","2.63789","2010.78129","222.88895"
"2024-06-05 23:00:00","15.88689","0.98088","2.51315","1635.78125","223.52701"
"2024-06-06 00:00:00","12.68055","0.98998","2.01263","1510.78128","223.17003"
"2024-06-06 01:00:00","12.1777","0.98388","2.26341","1635.78129","223.68768"
"2024-06-06 02:00:00","11.31994","0.98852","2.13866","1510.78127","222.46545"
"2024-06-06 03:00:00","16.48773","0.9765","2.51289","1885.78129","221.25159"
"2024-06-06 04:00:00","11.26412","0.98849","2.13866","1635.78129","220.9379"
"2024-06-06 05:00:00","15.84634","0.98494","3.63789","2135.78127","222.37959"
"2024-06-06 06:00:00","0","1","0.01547","10.78125","219.85574"
"2024-06-06 07:00:00","0","1","0.01547","10.78125","218.7072"
"2024-06-06 08:00:00","5.301","0.99704","1.01418","760.78127","217.87357"
"2024-06-06 09:00:00","2.23043","0.99456","0.51495","385.78126","217.49419"
"2024-06-06 10:00:00","190.85119","0.93278","36.12139","18260.78169","218.92081"
"2024-06-06 11:00:00","63.4905","0.96381","12.88351","6635.78143","220.10212"
"2024-06-06 12:00:00","2.95692","0.99819","0.51495","385.78126","220.68547"
"2024-06-06 13:00:00","48.48628","0.97775","9.13505","5010.78136","218.61146"
"2024-06-06 14:00:00","8.5327","0.99267","1.51392","1010.78125","218.28688"
"2024-06-06 15:00:00","3.88255","0.9973","0.7647","635.78127","218.69717"
"2024-06-06 16:00:00","0","1","0.01547","10.78125","219.15764"
"2024-06-06 17:00:00","4.50972","0.99375","0.63995","510.78126","221.49116"
"2024-06-06 18:00:00","21.0248","0.97617","3.01212","2135.78127","220.84879"
"2024-06-06 19:00:00","21.75949","0.97923","3.51212","2260.78127","221.39481"
"2024-06-06 20:00:00","35.54803","0.95329","6.75902","5260.78133","221.80306"
"2024-06-06 21:00:00","29.64055","0.94538","5.63531","4385.78135","222.15294"
"2024-06-06 22:00:00","11.90074","0.97415","2.38841","1760.7813","222.31759"
"2024-06-06 23:00:00","13.96617","0.99146","3.13789","2135.78129","222.74462"
"2024-06-07 00:00:00","13.81417","0.98262","2.26341","1635.78127","222.69027"
"2024-06-07 01:00:00","21.05079","0.98248","3.26238","2385.78126","222.10906"
"2024-06-07 02:00:00","12.14732","0.99023","2.63763","1760.78127","223.53483"
"2024-06-07 03:00:00","13.28998","0.98022","2.38815","1885.78129","223.43447"
"2024-06-07 04:00:00","12.3686","0.98822","3.26263","2260.78126","223.24745"
"2024-06-07 05:00:00","20.59119","0.98071","4.01186","2760.78129","221.41228"
"2024-06-07 06:00:00","0","1","0.01547","10.78125","219.69209"
"2024-06-07 07:00:00","8.13165","0.99117","1.88841","1385.78126","218.07398"
"2024-06-07 08:00:00","58.70216","0.89413","23.3125","13573.28155","202.95799"
"2024-06-07 09:00:00","232.85563","0.82622","44.73659","25760.78184","217.92921"
"2024-06-07 10:00:00","227.11926","0.8204","40.23788","23760.78179","217.62142"
"2024-06-07 11:00:00","251.08404","0.85266","46.36185","26135.78185","219.03535"
"2024-06-07 12:00:00","204.52559","0.83074","37.7402","22760.78167","220.55058"
"2024-06-07 13:00:00","216.95104","0.81924","41.11263","24635.78177","220.98313"
"2024-06-07 14:00:00","205.48648","0.82303","39.36288","23510.78174","219.59249"
"2024-06-07 15:00:00","170.59501","0.79982","30.61546","20260.7816","220.58263"
"2024-06-07 16:00:00","160.92962","0.79929","27.61623","19260.78161","221.24639"
"2024-06-07 17:00:00","146.83372","0.81538","24.99355","18010.78153","221.21415"
"2024-06-07 18:00:00","67.62527","0.89143","11.62938","8885.78138","222.60634"
"2024-06-07 19:00:00","61.61808","0.8984","9.7549","8010.78134","223.31034"
"2024-06-07 20:00:00","72.96241","0.87873","11.75335","9635.7814","223.86812"
"2024-06-07 21:00:00","63.961","0.87876","10.50387","8885.78133","223.0015"
"2024-06-07 22:00:00","51.54534","0.90228","9.63196","8010.78137","222.30142"
"2024-06-07 23:00:00","60.64735","0.88011","11.0049","8885.78136","223.02429"
"2024-06-08 00:00:00","45.14594","0.91584","8.25619","6885.78135","223.12402"
"2024-06-08 01:00:00","66.62092","0.88792","10.00593","8135.78142","223.99305"
"2024-06-08 02:00:00","59.75126","0.89438","10.12964","8135.78139","223.17736"
"2024-06-08 03:00:00","66.00906","0.87039","10.75387","9260.78139","223.87594"
"2024-06-08 04:00:00","54.9833","0.88911","9.00645","7635.7814","223.16395"
"2024-06-08 05:00:00","69.48847","0.88753","11.00412","8885.78137","222.55963"
"2024-06-08 06:00:00","148.37056","0.79579","24.49355","18135.78159","221.90993"
"2024-06-08 07:00:00","186.63408","0.81302","33.24072","21760.78173","221.62133"
"2024-06-08 08:00:00","186.18574","0.8157","34.2384","21885.78168","221.23657"
"2024-06-08 09:00:00","150.93121","0.85378","26.99459","17635.78153","220.92083"
"2024-06-08 10:00:00","116.20166","0.84722","18.90913","14135.7815","221.95967"
"2024-06-08 11:00:00","116.20895","0.8247","20.29313","15135.78141","221.37012"
"2024-06-08 12:00:00","73.73883","0.89165","12.29313","9510.7814","221.97848"
"2024-06-08 13:00:00","63.07243","0.87889","11.16813","9135.78138","222.62726"
"2024-06-08 14:00:00","65.30141","0.89181","11.16813","9010.78135","222.40446"
"2024-06-08 15:00:00","55.99067","0.90188","9.79313","7635.78134","222.26122"
"2024-06-08 16:00:00","73.08633","0.89239","11.04313","9135.78145","221.74572"
"2024-06-08 17:00:00","70.76163","0.89711","10.04313","7760.78135","222.25656"
"2024-06-08 18:00:00","67.61066","0.8867","11.16813","9135.78129","222.24233"
"2024-06-08 19:00:00","68.13812","0.88543","11.04313","9135.78146","222.37868"
"2024-06-08 20:00:00","58.17608","0.90105","9.41813","7760.78139","221.8921"
"2024-06-08 21:00:00","57.99518","0.88462","10.66813","9135.78141","223.04617"
"2024-06-08 22:00:00","54.37515","0.89947","9.29313","7510.78132","222.97729"
"2024-06-08 23:00:00","68.79262","0.87523","11.16813","9010.78142","222.13774"
"2024-06-09 00:00:00","43.15838","0.93216","6.79313","5510.78135","223.21878"
"2024-06-09 01:00:00","48.51134","0.89537","9.04313","7635.78135","223.38402"
"2024-06-09 02:00:00","59.92572","0.89307","9.66813","7885.78138","223.50157"
"2024-06-09 03:00:00","59.3672","0.90563","9.79313","8010.78137","223.35409"
"2024-06-09 04:00:00","68.74076","0.8864","10.79241","8885.6017","223.07865"
"2024-06-09 05:00:00","63.31355","0.88356","10.79313","9010.78135","223.83532"
"2024-06-09 06:00:00","55.19194","0.90803","9.54313","7885.78139","223.86702"
"2024-06-09 07:00:00","62.98101","0.90426","10.04313","8260.7814","223.36585"
"2024-06-09 08:00:00","50.68938","0.90014","9.66813","7760.78137","223.1558"
"2024-06-09 09:00:00","67.93408","0.88466","11.04313","9260.78137","223.03629"
"2024-06-09 10:00:00","68.88241","0.88838","11.41813","9135.78139","223.40637"
"2024-06-09 11:00:00","55.76521","0.89846","9.91813","8135.78134","222.65529"
"2024-06-09 12:00:00","66.7179","0.8896","11.54313","9385.78135","222.35814"
"2024-06-09 13:00:00","57.68046","0.90596","9.16813","7635.78137","223.50134"
"2024-06-09 14:00:00","64.96197","0.87895","11.04313","9010.78144","223.61375"
"2024-06-09 15:00:00","55.25052","0.90129","9.91813","8010.78143","223.38791"
"2024-06-09 16:00:00","61.38041","0.89519","9.41813","7635.78137","223.01862"
"2024-06-09 17:00:00","56.53807","0.88948","9.16813","7510.78137","222.42117"
"2024-06-09 18:00:00","71.12539","0.89517","12.29313","9385.78133","222.14974"
"2024-06-09 19:00:00","137.0215","0.78677","22.29313","17260.78152","221.49823"
"2024-06-09 20:00:00","110.51865","0.77913","18.29313","15760.78139","221.51868"
"2024-06-09 21:00:00","64.06265","0.90219","11.04313","8635.78132","221.77383"
"2024-06-09 22:00:00","68.06144","0.88333","11.29313","9385.78139","222.71278"
"2024-06-09 23:00:00","57.26347","0.88497","10.79313","9010.78145","223.08816"
"2024-06-10 00:00:00","61.97837","0.90541","9.54313","7760.78135","222.07186"
"2024-06-10 01:00:00","72.19174","0.8771","11.66813","9510.78134","222.33646"
"2024-06-10 02:00:00","95.13894","0.82796","17.04313","13760.78145","222.34621"
"2024-06-10 03:00:00","65.87006","0.8814","11.41813","9385.78138","222.50153"
"2024-06-10 04:00:00","72.00519","0.87761","11.54313","9760.78141","222.24825"
"2024-06-10 05:00:00","76.14341","0.88726","12.91813","10135.78137","221.83554"
"2024-06-10 06:00:00","175.01936","0.80299","30.41813","20510.78164","220.54007"
"2024-06-10 07:00:00","224.53734","0.83349","41.91812","24760.78176","219.07618"
"2024-06-10 08:00:00","273.32406","0.86081","52.54312","27635.78189","219.73962"
"2024-06-10 09:00:00","275.99447","0.86134","51.79312","27635.78192","219.3094"
"2024-06-10 10:00:00","251.7333","0.85502","49.29312","26635.78184","218.88705"
"2024-06-10 11:00:00","244.43456","0.84824","47.16812","26510.78188","219.67559"
"2024-06-10 12:00:00","211.74857","0.8412","40.29313","23885.78172","220.51661"
"2024-06-10 13:00:00","212.4628","0.82652","37.91813","22760.7817","219.03695"
"2024-06-10 14:00:00","220.95827","0.83718","41.54312","24135.78174","217.92254"
"2024-06-10 15:00:00","214.08159","0.82489","38.29313","23135.78173","217.81177"
"2024-06-10 16:00:00","152.88318","0.8062","27.66813","19010.78153","218.6078"
"2024-06-10 17:00:00","102.86604","0.84792","17.66813","12760.78149","220.59394"
"2024-06-10 18:00:00","23.42929","0.98325","3.66813","2510.78131","220.99998"
"2024-06-10 19:00:00","12.0695","0.9915","2.29313","1510.78128","222.34159"
"2024-06-10 20:00:00","16.90436","0.97667","3.29313","2510.78128","223.13867"
"2024-06-10 21:00:00","8.44198","0.98791","1.54313","1135.78127","222.65889"
"2024-06-10 22:00:00","16.12957","0.97975","2.16813","1385.78128","223.35918"
"2024-06-10 23:00:00","10.00029","0.99024","2.16813","1510.78128","223.05532"
"2024-06-11 00:00:00","24.98052","0.96693","2.91813","2010.78128","222.70158"
"2024-06-11 01:00:00","13.55186","0.98935","2.41813","1760.78126","221.81041"
"2024-06-11 02:00:00","16.44665","0.97372","3.04313","2010.78127","221.24237"
"2024-06-11 03:00:00","15.06431","0.98188","3.29313","2385.78128","221.59471"
"2024-06-11 04:00:00","7.52318","0.99085","2.16813","1510.78128","223.39566"
"2024-06-11 05:00:00","17.1091","0.98071","3.66812","2260.78131","221.86108"
"2024-06-11 06:00:00","0","1","0.04313","10.78125","219.83049"
"2024-06-11 07:00:00","0.0483","0.99748","0.04313","10.78125","218.39758"
"2024-06-11 08:00:00","28.16408","0.97924","5.91812","3385.78131","218.08752"
"2024-06-11 09:00:00","1.45277","0.99871","0.79312","385.78126","219.18232"
"2024-06-11 10:00:00","1.8533","0.99465","0.04313","135.78125","219.246"
"2024-06-11 11:00:00","47.15161","0.95961","8.41812","5010.7813","219.05534"
"2024-06-11 12:00:00","23.03499","0.9888","4.79312","2635.7813","220.70728"
"2024-06-11 13:00:00","0","1","0.04313","10.78125","220.0829"
"2024-06-11 14:00:00","2.91358","0.99422","0.54313","385.78126","219.19133"
"2024-06-11 15:00:00","2.34051","0.99684","0.54312","385.78126","220.55553"
"2024-06-11 16:00:00","0","1","0.04313","10.78125","221.17712"
"2024-06-11 17:00:00","11.66361","0.99159","1.91813","1260.78128","221.17693"
"2024-06-11 18:00:00","14.13835","0.97674","2.66813","1885.78129","222.09155"
"2024-06-11 19:00:00","19.84836","0.97616","3.04313","2135.7813","222.60136"
"2024-06-11 20:00:00","44.78497","0.92537","7.54313","5635.78132","222.76622"
"2024-06-11 21:00:00","20.20954","0.9684","3.29313","2385.78129","222.32925"
"2024-06-11 22:00:00","13.44615","0.98759","2.66813","2010.78126","222.67715"
"2024-06-11 23:00:00","22.16619","0.97668","3.41813","2135.7813","222.10956"
"2024-06-12 00:00:00","13.14385","0.98183","2.16812","1510.78128","222.52794"
"2024-06-12 01:00:00","15.56101","0.98684","3.16813","2260.78129","222.6104"
"2024-06-12 02:00:00","14.62526","0.97497","2.79312","1885.78126","223.39819"
"2024-06-12 03:00:00","20.17924","0.98193","3.66813","2635.78128","223.07443"
"2024-06-12 04:00:00","18.09248","0.97977","2.91813","2135.7813","220.86699"
"2024-06-12 05:00:00","24.77944","0.97929","4.16813","2635.78132","221.31681"
"2024-06-12 06:00:00","0","1","0.04313","10.78125","219.86635"
"2024-06-12 07:00:00","5.63058","0.99546","1.04313","760.78126","218.93168"
"2024-06-12 08:00:00","1.72629","0.99729","0.66813","385.78126","218.13364"
"2024-06-12 09:00:00","13.48974","0.98648","1.54312","1010.78125","218.70716"
"2024-06-12 10:00:00","5.00124","0.99308","1.41813","1135.78127","217.8328"
"2024-06-12 11:00:00","6.96976","0.99357","1.54313","1135.78127","219.51743"
"2024-06-12 12:00:00","0","1","0.04313","10.78125","221.25633"
"2024-06-12 13:00:00","17.26649","0.97562","2.16813","1635.78128","219.85988"
"2024-06-12 14:00:00","7.05699","0.9944","1.16813","760.78127","220.45587"
"2024-06-12 15:00:00","0","1","0.04313","10.78125","221.21733"
"2024-06-12 16:00:00","0","1","0.04313","10.78125","221.96951"
"2024-06-12 17:00:00","3.66484","0.99519","0.79277","385.69139","221.25119"
"2024-06-12 18:00:00","5.68142","0.9969","1.54313","1260.78127","222.1878"
"2024-06-12 19:00:00","7.77671","0.98484","1.54348","1135.87111","222.16977"
"2024-06-12 20:00:00","19.20661","0.98266","2.91777","2135.69141","223.1288"
"2024-06-12 21:00:00","28.04887","0.95795","4.79313","3510.78131","223.68234"
"2024-06-12 22:00:00","14.31652","0.98013","2.29348","1635.8711","222.32746"
"2024-06-12 23:00:00","14.83197","0.97865","2.54313","1760.78129","221.75679"
"2024-06-13 00:00:00","11.5789","0.99241","1.91777","1510.69141","222.00729"
"2024-06-13 01:00:00","16.02688","0.98363","2.66813","1760.78127","222.42719"
"2024-06-13 02:00:00","11.00523","0.98841","2.04313","1510.78128","222.6639"
"2024-06-13 03:00:00","24.40197","0.96725","4.04313","3010.78131","222.76278"
"2024-06-13 04:00:00","11.94904","0.98814","2.16813","1385.78129","223.37506"
"2024-06-13 05:00:00","33.19361","0.96276","5.41813","3885.78131","222.12487"
"2024-06-13 06:00:00","0","1","0.04313","10.78125","221.07556"
"2024-06-13 07:00:00","0","1","0.04313","10.78125","219.07418"
"2024-06-13 08:00:00","19.20992","0.99193","3.41813","2010.7813","218.15495"
"2024-06-13 09:00:00","2.71311","0.99916","0.41813","385.78126","217.74243"
"2024-06-13 10:00:00","23.6125","0.98978","4.54348","2385.87114","219.18428"
